timestamp,type,gameId,summonerName,item,itemImg
5.026833333333333,ITEM_PURCHASED,2677225,BLG Yagao,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
5.031266666666666,ITEM_PURCHASED,2677225,BLG Yagao,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
5.0784666666666665,ITEM_PURCHASED,2677225,BLG Yagao,Lente do Oráculo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
5.0818,ITEM_PURCHASED,2677225,BLG Yagao,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
5.439566666666667,ITEM_PURCHASED,2677225,JDG knight,Passos de Mercúrio,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3111_class_t2_mercurystreads.png
5.47475,ITEM_PURCHASED,2677225,JDG knight,Poção com Refil,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2031_class_t1_refillablepotion.png
5.8076,ITEM_PURCHASED,2677225,BLG XUN,Cinto do Gigante,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1011_class_t2_giantsbelt.png
5.824833333333333,ITEM_PURCHASED,2677225,BLG XUN,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
5.82705,ITEM_PURCHASED,2677225,BLG XUN,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
5.83425,ITEM_PURCHASED,2677225,BLG XUN,Lente do Oráculo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
6.1029333333333335,ITEM_PURCHASED,2677225,BLG Elk,Espada Longa,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
6.183083333333333,ITEM_PURCHASED,2677225,JDG MISSING,Cristal de Rubi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1028_base_t1_rubycrystal.png
6.184183333333333,ITEM_PURCHASED,2677225,BLG Bin,Passos de Mercúrio,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3111_class_t2_mercurystreads.png
6.194733333333334,ITEM_PURCHASED,2677225,BLG Bin,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
